Actual Solution,Predicted Solution,Cross Checked Solution,Result,Similarity,Similarity (Non Case-Sensitive)
LcUvaGa,LCWGDa,LCWGDa,0,0.3076923076923077,0.46153846153846156
ccet,Ceter,CCe7,0,0.25,0.75
y7D6AZJqN,J7D6AZqN,J7D6AZqN,0,0.8235294117647058,0.8235294117647058
1daMKcm,zdaqkcm,"The extracted text from the image is ""zdaqkcm"".",0,0.14814814814814814,0.18518518518518517
YQ1aTO5,VqaTo5,V9aTo5,0,0.46153846153846156,0.6153846153846154
FYHuX,FYHuX,FYHhX,0,0.8,0.8
ElwiuJBubl,Elwiuj8Ub/,Elwiuj8UbI,0,0.6,0.8
NGAOdLq,NGAGodLq,NGAodLq9,0,0.8,0.9333333333333333
Lq5bS,L95bs,Lq5bs,0,0.8,1.0
aA76,qA76,qA76,0,0.75,0.75
P5WC,B5WC,B5WC,0,0.75,0.75
C0vBfrP,c0vefRP,cOv8frP,0,0.5714285714285714,0.7142857142857143
nVhtWY,Nightwy,N1htwY,0,0.5,0.8333333333333334
kXlfSJJ6,kXASJ6,kXASJ6,0,0.7142857142857143,0.7142857142857143
YFg5,Y7g5,Y7g5,0,0.75,0.75
tnjbUU5Hq,tnjb5H,tnjb5HO,0,0.75,0.75
SzEHxq,SZEHX9,SZEYX9,0,0.3333333333333333,0.6666666666666666
YegOxieih,Yegakiein,Yeg4xiein,0,0.7777777777777778,0.7777777777777778
xU4U42g,XU4U429,XU4C429,0,0.5714285714285714,0.7142857142857143
XzTZ,X2Tz,X2TZ,0,0.75,0.75
TZbrbkds,TZBrXS,TZRbXS,0,0.42857142857142855,0.7142857142857143
SCmmuZM,$C^nmUZM$,CnmUZM,0,0.6153846153846154,0.7692307692307693
RURbDMzl,pURbDMZ,pURbDMZ,0,0.6666666666666666,0.8
kXlfSJJ6,kXASJ6,kX4SJ6,0,0.7142857142857143,0.7142857142857143
BRnni8XLch,BRhni8Lw,BR7ni8Lw,0,0.6666666666666666,0.6666666666666666
J5Rl6,75R\6,J5RJ6,0,0.8,0.8
0an92uZj,aAn92uz>j,aAn92uz>j,0,0.7058823529411765,0.8235294117647058
N2lcvPbP,N2LCVP6P,N2LCVP6P,0,0.5,0.875
6Y4YSQ,6Y4YSQ,6Y4YSQ,1,1.0,1.0
OY9VIw,o%VW,o9VW,0,0.4,0.8
3KJHE5DwWv,3KjHE5DwWN,3KjHE5DwWN,0,0.8,0.9
ZslK6,LS1k6,ZLS1k6,0,0.36363636363636365,0.7272727272727273
tHjeE,4HjeeE,4Hj3E,0,0.6,0.6
DfqsbPn,Dfqsvpn,Dfqs9pQn,0,0.6666666666666666,0.8
lBorT,BorT,yBorT,0,0.8,0.8
tJRma,tjRma,tJRma,1,1.0,1.0
XOgzX,xOgzX,xOg9ZX,0,0.5454545454545454,0.9090909090909091
dFwm6y,dkWmy6y,dkWm6y,0,0.6666666666666666,0.8333333333333334
zfvyFP,Z1VYep,Z1VYEp,0,0.0,0.6666666666666666
jGHXDI,GHXDI,GHXDI,0,0.9090909090909091,0.9090909090909091
bhbnX6w,bNb76w,bMb74Ow,0,0.42857142857142855,0.42857142857142855
A6oyjz,A60yjL,A60yjL,0,0.6666666666666666,0.6666666666666666
V005,V05,"The corrected text extracted from the image is ""W005"".",0,0.10344827586206896,0.10344827586206896
h6xuu1sw,hotu1sw,h6kuu1sw,0,0.875,0.875
pHaa,P H A A,pHAA,0,0.5,1.0
MfRe,MfRe,MfRe,1,1.0,1.0
bcKp3,BCF+Q3,BCF+Q3,0,0.18181818181818182,0.5454545454545454
BQgptvK,BQgpZVVK,BQgZVK,0,0.6153846153846154,0.7692307692307693
u8t5c,48t5c,"The text in the image is ""48t5c"". This matches the solution provided earlier.",0,0.0975609756097561,0.0975609756097561
Ltq1,LqL,LqL,0,0.5714285714285714,0.5714285714285714
dKXJZXE,dHJZxXE,dHJZqXE,0,0.7142857142857143,0.7142857142857143
Ze9Mn,e9Mn,e9Mn,0,0.8888888888888888,0.8888888888888888
wln1,w\n/,wN7,0,0.2857142857142857,0.5714285714285714
DDPy9ps,DP9pS,DP7ygpS,0,0.5714285714285714,0.7142857142857143
fPyQqodU,fPy09OdU,"The correct hidden text in the image is ""fPy09OdU"".",0,0.1694915254237288,0.2033898305084746
TODh,T0Dh,T0Dh,0,0.75,0.75
XClafgfT,tClafrT,tCa8frT,0,0.5333333333333333,0.5333333333333333
osjevtv,osjevtv,osjvv,0,0.8333333333333334,0.8333333333333334
GucMwYI5O,GUCMWVY150,quCMWvY150,0,0.42105263157894735,0.631578947368421
WdbC,WdBC,WdBC,0,0.75,1.0
vzDqIAvpe,vZq1Aype,vZq1ANpe,0,0.5882352941176471,0.7058823529411765
etA3vV,etA3VL,etA3VL,0,0.8333333333333334,0.8333333333333334
Jj1L1wE,JXVWE,JjXVWE,0,0.46153846153846156,0.6153846153846154
ihPZ6TU,ihR26Tu,ihR6Tu,0,0.6153846153846154,0.7692307692307693
09y5e,OgySe,Ogy5e,0,0.6,0.6
iPRjIP,PjRPiP,iPiRP,0,0.7272727272727273,0.7272727272727273
h6xuu1sw,hotuu1sw,h6kuu1sw,0,0.875,0.875
6wkJTelQ4,6wkJTelo4,The correct extracted text from the image is '6wkJTelo4'.,0,0.24242424242424243,0.24242424242424243
k4DizF4yxI,KADZFJXHV,KADZFJXHV,0,0.21052631578947367,0.5263157894736842
L3gtuKi,l38gtwki,l38tVki,0,0.42857142857142855,0.7142857142857143
FXuEie9,FXUkIe9,FXukie9,0,0.8571428571428571,0.8571428571428571
fZ1lKw,fZlIKw,fZlIK^w,0,0.7692307692307693,0.7692307692307693
rZINbRpr,rzNbrRr,rzNbrRrT,0,0.625,0.75
2qc7,299C,"The correct text extracted from the image is ""299C"".",0,0.03571428571428571,0.07142857142857142
u8t5c,u8t5C,u8t5C,0,0.8,1.0
WI2HlKtzZb,W2HkTZ1b,W2HkTZ1b,0,0.5555555555555556,0.7777777777777778
TBlNXcxk,BLACK,7bWM4C4,0,0.0,0.26666666666666666
ZslK6,LS1k6,ZLS1k6,0,0.36363636363636365,0.7272727272727273
XXWhD,XXNhD,XxNhD,0,0.6,0.8
dpqdqxTt,d9XT,d9XT,0,0.3333333333333333,0.5
bcKp3,BGC*P3,BGPQ3,0,0.2,0.6
LJoh3f72Xn,LJohn3&2xn,LJoh3&2xn,0,0.7368421052631579,0.8421052631578947
DUNA,DUWA,DUWA,0,0.75,0.75
ZjXGzfF9Oc,jxGZf90c,"The extracted text from the image is ""jxGZf90c.""",0,0.13793103448275862,0.2413793103448276
FkA9eg3gD,FkA9xeg38D,FkA9xeg38D,0,0.8421052631578947,0.8421052631578947
HKnC4r,HKnCrV,HKnCrV,0,0.8333333333333334,0.8333333333333334
6aEy,6AEY,"The text in the image is ""6A3Y"".",0,0.05555555555555555,0.16666666666666666
CqZ3,CQL3,C9L3,0,0.5,0.5
exgs,ExgS,"The correct extracted text from the image is ""exgS"".",0,0.10714285714285714,0.14285714285714285
s2KkQ,$2KkQ,S2KkQ,0,0.8,1.0
ln1ICxF,lhlCXF,1hlCXF,0,0.46153846153846156,0.6153846153846154
WGn6,wGn6,wGn6,0,0.75,1.0
DiON51ylQ,DION51Y1Q,DION51Y1Q,0,0.6666666666666666,0.8888888888888888
rzhc,K7C,K7hC,0,0.25,0.5
3u7e,3ue,3u7e,1,1.0,1.0
AeUOlfBg,AeUoLfBg8,"The correct text extracted from the image is ""AevoLf88"".",0,0.09375,0.15625
koUD,k0uD,k0uD,0,0.5,0.75
xsh6fmv,xsH6fnV,xsH6fnV,0,0.5714285714285714,0.8571428571428571
qq4em6iN,a94em6iN,a9Aem6iN,0,0.625,0.625
o8ziqH,o8ziqH,o8ziqH,1,1.0,1.0
1mGAp,\mGAp,LmGAp,0,0.8,0.8
MQsDbxdHL,MOSD6xdxH,M0SD6xdxH,0,0.5555555555555556,0.6666666666666666
SfgTT3,SFGTT3,SFGTW3,0,0.5,0.8333333333333334
AkFxea,AkFxe,AkFea,0,0.9090909090909091,0.9090909090909091
iesDGlS,ESDGSL,IESDGSL,0,0.42857142857142855,0.8571428571428571
Aeaz,AEAZ,"The text extracted from the image is ""Aeoz"".",0,0.125,0.125
6L9Maje,6L9Maje,6LgMaje,0,0.8571428571428571,0.8571428571428571
78tNR,784NR,"The extracted text from the image is ""78ZNR"".",0,0.16,0.16
SYozvl5xO,SYoZvrxo,SYoZvrxO,0,0.7058823529411765,0.8235294117647058
vzDqIAvpe,VZq1AVNpe,VZq1AVNpe,0,0.4444444444444444,0.7777777777777778
gLtkxu,gLtktu,"The extracted text from the image is ""gLtk^u"".",0,0.19230769230769232,0.19230769230769232
MQxU6D,MPXU6D,MPXU6D,0,0.6666666666666666,0.8333333333333334
6f3hZ5pO,6f3hZL5pO,6r3hZL5pO,0,0.8235294117647058,0.8235294117647058
oyb7W,ob7W,o7bYW,0,0.6,0.6
GucMwYI5O,GCMwYI5O,GCMwYI5O,0,0.8235294117647058,0.9411764705882353
iMmMk,iMmMk,iMmMkK,0,0.9090909090909091,0.9090909090909091
hDK4pfk,hDK4pfk,hDK4pfk,1,1.0,1.0
PS3fd3,PS3fd3,PS3rd3,0,0.8333333333333334,0.8333333333333334
1bhXGpK1Uv,16hXGpKUV,"The extracted text from the image is ""16hXGpKUV"".",0,0.23728813559322035,0.2711864406779661
bmdSbFJr,bmYdSbfT,YmYdSbfT,0,0.5,0.625
CpVp,rVp,rVp,0,0.5714285714285714,0.5714285714285714
MTcAyqba,MTCqAVqba,MTCqAVqba,0,0.7058823529411765,0.8235294117647058
s597zC,S5977C,S5q77tC,0,0.46153846153846156,0.6153846153846154
3Ei2FWxB,3Ei2FWXB,"The extracted text from the image is ""3Ei2FWXB"".",0,0.25,0.2857142857142857
srn4DVpN,srhDLvPW,srhDLvPW,0,0.375,0.625
7EER,1EeR,1EeR,0,0.5,0.75
u75N,u>5N,u75N,1,1.0,1.0
2qc7,299,"The text in the image is ""299"".",0,0.05714285714285714,0.05714285714285714
uZD7eIduX,uZD7eidx,uZD7eidx,0,0.7058823529411765,0.9411764705882353
gnYnbWYss,gNZKvbzYSS,gNZKvbzYSS,0,0.21052631578947367,0.631578947368421
3u7e,3u>e,3u>e,0,0.75,0.75
2tgOv,2TGOV,2TQOV,0,0.4,0.8
