Actual Solution,Predicted Solution,Cross Checked Solution,Result,Similarity,Similarity (Non Case-Sensitive)
lXdFGfqR,IXqFGfqR,IXqFGfqR,0,0.75,0.75
mZLhMvV,m1LkWdV,m1LkWdV,0,0.42857142857142855,0.42857142857142855
I1idrEb8W,VidrEb8W,VidrEb8W,0,0.8235294117647058,0.8235294117647058
j7JA,j7YA,j7YA,0,0.75,0.75
Dzk9uAD,D2kqUAD,D2kqUAD,0,0.5714285714285714,0.7142857142857143
JdikHQ0,Jd:iKHQ0,Jd:iKHQ0,0,0.8,0.9333333333333333
L1Qd4X,LRadAx,LRadAx,0,0.3333333333333333,0.5
Sx0MH8jb,SxOMH8p,SxOMH8p,0,0.6666666666666666,0.6666666666666666
ydMz3CV2,ydM3CV,ydM3CV,0,0.8571428571428571,0.8571428571428571
5qt8lsi,59testSi,59qtgSi,0,0.5714285714285714,0.7142857142857143
uAsg,uASg,uASg,0,0.75,1.0
yRSPHnW3,yRSPhW3,yRSPhnW3,0,0.875,1.0
RI2P9,rK2P9,rK2p9,0,0.4,0.8
hyL1a,h<1a,h1a,0,0.75,0.75
5joZDVN,5VOLDY,5VOZD3N,0,0.5714285714285714,0.7142857142857143
4vitovy5N,4V1O5N,4V1O5N,0,0.4,0.6666666666666666
OT3FhYKw,OT3hYKw,OT3hYKw,0,0.9333333333333333,0.9333333333333333
e4FodmvK,e4F0dnVK,e4F0dnVK,0,0.625,0.75
5qt8lsi,59t8Si,59qtgSi,0,0.5714285714285714,0.7142857142857143
WI2HlKtzZb,wN2HktZ1b,wN2HktZ1b,0,0.5263157894736842,0.7368421052631579
IHsBxfYuD,IHSBxKvD,IHSBxyWmO,0,0.4444444444444444,0.6666666666666666
AweT,AWetT,AetT,0,0.75,0.75
ZTnYSGg3,ZTn'sG93,zTnYsGg3,0,0.75,1.0
wX7Qffy5,Wx>offy5,Wx>offy5,0,0.5,0.75
CAlHMk,CA7Hk,CA7Hk,0,0.7272727272727273,0.7272727272727273
tLoAMQNN6,tLOAMqNN6,xLOANqNN6,0,0.5555555555555556,0.7777777777777778
8XoHBCAv,8XC0HBCA V,8X0HBCAV,0,0.75,0.875
N2lcvPbP,N2lCp6p,N2lCp6p,0,0.4,0.8
koUD,KOUD,KOUD,0,0.5,1.0
5stvfX,SsTAVFx,S5sVFx,0,0.3333333333333333,0.8333333333333334
kYJ6,kY6,kY6,0,0.8571428571428571,0.8571428571428571
atzdo,axZdo,axZd0,0,0.4,0.6
Buouc,BuoJc,BuoUc,0,0.8,1.0
cYy3ZeU8z,GyB3zeU8zL,GyB3zeU8zL,0,0.631578947368421,0.7368421052631579
PAfbBZF,PaPb7LF,PaFb6ZfF,0,0.4,0.8
tFUCE,TFUCE,TFUCE,0,0.8,1.0
KhOOf,KhOoOf,KhOoOf,0,0.9090909090909091,0.9090909090909091
nMeorW,nmeorw,nmeorW,0,0.8333333333333334,1.0
dLWlz2o,dLw1720,dLw1720,0,0.42857142857142855,0.5714285714285714
3gA2X,3gA2x,3gA2x,0,0.8,1.0
UGBN2bb,uGBN2b6,uGBV2b6,0,0.5714285714285714,0.7142857142857143
5PBSoRiI,5PBsORil,5PBsORil,0,0.625,0.875
gk0tZMti,sk0ZMt.i,sk0ZMt.i,0,0.75,0.75
6rAY,6rA1,6xA1,0,0.5,0.5
wYcIjPZG,WYCLIFZG,WYclIFZG,0,0.625,0.75
oVOsf9B91,OOSf9Bb1,O0Osf9Bb1,0,0.6666666666666666,0.7777777777777778
mMNP1,mmMNp1,mmMNp1,0,0.7272727272727273,0.9090909090909091
oGjnpsjc,oGvnssYC,oGvnssYC,0,0.5,0.625
ZslK6,LSIk6,LSIk6,0,0.2,0.6
JdikHQ0,JdXKHQ0,JdXKHQ0,0,0.7142857142857143,0.8571428571428571
JKWeA3,kweA3,kweA3,0,0.5454545454545454,0.9090909090909091
wI5ZdO,w\15z00,W\15z0,0,0.16666666666666666,0.5
YegOxieih,Yegakienm,Yegakienm,0,0.5555555555555556,0.5555555555555556
zVhqItoUA,ZwhqltauA,ZwhqltauA,0,0.4444444444444444,0.6666666666666666
QyxP56f,qyXp5f,qyXp5f,0,0.46153846153846156,0.9230769230769231
mMNP1,mMzPl,mMzPl,0,0.6,0.6
2xBywz,2XB1wZ,2XB1wZ,0,0.5,0.8333333333333334
KuLisQ,KuLiSq,KuLiSQ,0,0.8333333333333334,1.0
OsZEflkk,Oszexllkk,OszZk.,0,0.5714285714285714,0.5714285714285714
lBorT,BorT,BorT,0,0.8888888888888888,0.8888888888888888
dN1d,DM>d,DM>d,0,0.25,0.5
yRlsdrDd,JRsdrd,YRSdDd,0,0.5714285714285714,0.8571428571428571
gR659D7r7h,gr659d7pn,gr659d7hn,0,0.631578947368421,0.8421052631578947
ay26,ayr26,ayr26,0,0.8888888888888888,0.8888888888888888
nMeorW,newW,nmeorW,0,0.8333333333333334,1.0
tOdarIL,OdqrL,OdqrL,0,0.6666666666666666,0.6666666666666666
2oknR,2Ok nR,20kNR,0,0.6,0.8
ln1ICxF,lb/CxF,l b / C x F,0,0.4444444444444444,0.4444444444444444
HsaYejlFQ,HsaYejiFQ,HsaYejiFQ,0,0.8888888888888888,0.8888888888888888
fnKm,1Km,1Km,0,0.5714285714285714,0.5714285714285714
x1mo,x1m0,x1h0,0,0.5,0.5
GrPr,GrPr,GrPr,1,1.0,1.0
8XoHBCAv,8XOHBCAV,8XOHBCAV,0,0.75,1.0
MSVMr4N,MsVr4N,MsVr4N,0,0.7692307692307693,0.9230769230769231
BpYJ,BpyYJ,BpyYJ,0,0.8888888888888888,0.8888888888888888
4Lfx,4Lfx,A4xy,0,0.5,0.5
69Qhz4GV,9qhZ4GV,9qhZ4GV,0,0.6666666666666666,0.9333333333333333
LcUvaGa,LCWGDa,LCvaga,0,0.6153846153846154,0.9230769230769231
ccet,Ceter,Cce7,0,0.5,0.75
y7D6AZJqN,J7D6AZqN,J7D6AZqN,0,0.8235294117647058,0.8235294117647058
1daMKcm,zdaqkcm,dawcm,0,0.6666666666666666,0.6666666666666666
YQ1aTO5,VqaTo5,vqlat05,0,0.2857142857142857,0.5714285714285714
FYHuX,FYHuX,FYHuX,1,1.0,1.0
ElwiuJBubl,Elwiuj8Ub/,ElwiuJBuB1,0,0.8,0.9
NGAOdLq,NGAGodLq,NGaOdLq,0,0.8571428571428571,1.0
Lq5bS,L95bs,L95bS,0,0.8,0.8
aA76,qA76,qA76,0,0.75,0.75
P5WC,B5WC,B5WC,0,0.75,0.75
C0vBfrP,c0vefRP,c0VbfRP,0,0.42857142857142855,1.0
nVhtWY,Nightwy,dntwy,0,0.36363636363636365,0.7272727272727273
kXlfSJJ6,kXASJ6,kXASJ6,0,0.7142857142857143,0.7142857142857143
YFg5,Y7g5,y7g5,0,0.5,0.75
tnjbUU5Hq,tnjb5H,tnjb5H,0,0.8,0.8
SzEHxq,SZEHX9,SZEHX9,0,0.5,0.8333333333333334
YegOxieih,Yegakiein,Yegakiein,0,0.6666666666666666,0.6666666666666666
xU4U42g,XU4U429,XU4U429,0,0.7142857142857143,0.8571428571428571
XzTZ,X2Tz,X2TZ,0,0.75,0.75
TZbrbkds,TZBrXS,TZbXS,0,0.46153846153846156,0.6153846153846154
SCmmuZM,$C^nmUZM$,$C^rmuZ M$,0,0.5882352941176471,0.5882352941176471
RURbDMzl,pURbDMZ,pURbDMZ,0,0.6666666666666666,0.8
kXlfSJJ6,kXASJ6,kXASJ6,0,0.7142857142857143,0.7142857142857143
BRnni8XLch,BRhni8Lw,BRnni0Lw,0,0.6666666666666666,0.6666666666666666
J5Rl6,75R\6,75R6,0,0.6666666666666666,0.6666666666666666
0an92uZj,aAn92uz>j,aAn92uzj,0,0.75,0.875
N2lcvPbP,N2LCVP6P,N2LCVP6P,0,0.5,0.875
6Y4YSQ,6Y4YSQ,6Y4YSQ,1,1.0,1.0
OY9VIw,o%VW,oVWw,0,0.4,0.6
3KJHE5DwWv,3KjHE5DwWN,3Ky5EDwWN,0,0.631578947368421,0.631578947368421
ZslK6,LS1k6,LS1k6,0,0.2,0.6
tHjeE,4HjeeE,4HjE,0,0.6666666666666666,0.6666666666666666
DfqsbPn,Dfqsvpn,Dfqsvpn,0,0.7142857142857143,0.8571428571428571
lBorT,BorT,BorT,0,0.8888888888888888,0.8888888888888888
tJRma,tjRma,tjRma,0,0.8,1.0
XOgzX,xOgzX,XOgzX,1,1.0,1.0
dFwm6y,dkWmy6y,dKWMY6Y,0,0.3076923076923077,0.7692307692307693
zfvyFP,Z1VYep,Z1VYep,0,0.0,0.6666666666666666
jGHXDI,GHXDI,GHXDI,0,0.9090909090909091,0.9090909090909091
bhbnX6w,bNb76w,bMn4w,0,0.5,0.5
A6oyjz,A60yjL,A60yjL,0,0.6666666666666666,0.6666666666666666
V005,V05,V005,1,1.0,1.0
h6xuu1sw,hotu1sw,hotu1sw,0,0.6666666666666666,0.6666666666666666
pHaa,P H A A,P H A A,0,0.18181818181818182,0.7272727272727273
MfRe,MfRe,MfRe,1,1.0,1.0
bcKp3,BCF+Q3,BCF+Q3,0,0.18181818181818182,0.5454545454545454
BQgptvK,BQgpZVVK,BQgpZVVK,0,0.6666666666666666,0.8
u8t5c,48t5c,48t5c,0,0.8,0.8
Ltq1,LqL,LwL,0,0.2857142857142857,0.2857142857142857
dKXJZXE,dHJZxXE,dHJZxXE,0,0.7142857142857143,0.7142857142857143
Ze9Mn,e9Mn,e9Mn,0,0.8888888888888888,0.8888888888888888
wln1,w\n/,wY4M,0,0.25,0.25
DDPy9ps,DP9pS,DPy9gS,0,0.6153846153846154,0.7692307692307693
fPyQqodU,fPy09OdU,fPy09OdU,0,0.625,0.75
TODh,T0Dh,0h,0,0.3333333333333333,0.3333333333333333
XClafgfT,tClafrT,cLa9gfrT,0,0.5,0.75
osjevtv,osjevtv,osjevtv,1,1.0,1.0
GucMwYI5O,GUCMWVY150,GuCMwYI50O,0,0.8421052631578947,0.9473684210526315
WdbC,WdBC,WdBC,0,0.75,1.0
vzDqIAvpe,vZq1Aype,vZq1Aype,0,0.5882352941176471,0.7058823529411765
etA3vV,etA3VL,etA3V,0,0.9090909090909091,0.9090909090909091
Jj1L1wE,JXVWE,jXVWE,0,0.3333333333333333,0.5
ihPZ6TU,ihR26Tu,ihR26Tu,0,0.5714285714285714,0.7142857142857143
09y5e,OgySe,OgySe,0,0.4,0.4
iPRjIP,PjRPiP,iPrPjP,0,0.6666666666666666,0.8333333333333334
h6xuu1sw,hotuu1sw,hotuu1sW,0,0.625,0.75
6wkJTelQ4,6wkJTelo4,6wkJTelo4,0,0.8888888888888888,0.8888888888888888
k4DizF4yxI,KADZFJXHV,KADZFJXHV,0,0.21052631578947367,0.5263157894736842
L3gtuKi,l38gtwki,38tuki,0,0.6153846153846154,0.7692307692307693
FXuEie9,FXUkIe9,FXuRie9,0,0.8571428571428571,0.8571428571428571
fZ1lKw,fZlIKw,fZlIKw,0,0.8333333333333334,0.8333333333333334
rZINbRpr,rzNbrRr,rzNbRr,0,0.7142857142857143,0.8571428571428571
2qc7,299C,I can't extract or analyze text from images. If you need help with another question or topic- feel free to ask!,0,0.034782608695652174,0.034782608695652174
u8t5c,u8t5C,u8t5C,0,0.8,1.0
WI2HlKtzZb,W2HkTZ1b,WNlHktZ1b,0,0.5263157894736842,0.631578947368421
TBlNXcxk,BLACK,TBMA4C7,0,0.26666666666666666,0.4
ZslK6,LS1k6,LS1k6,0,0.2,0.6
XXWhD,XXNhD,XXNhD,0,0.8,0.8
dpqdqxTt,d9XT,d9XT,0,0.3333333333333333,0.5
bcKp3,BGC*P3,BGC*P3,0,0.18181818181818182,0.7272727272727273
LJoh3f72Xn,LJohn3&2xn,LJohn3&2xn,0,0.7,0.8
DUNA,DUWA,DUWA,0,0.75,0.75
ZjXGzfF9Oc,jxGZf90c,jxGZf90c,0,0.4444444444444444,0.7777777777777778
FkA9eg3gD,FkA9xeg38D,FkA9eg38D,0,0.8888888888888888,0.8888888888888888
HKnC4r,HKnCrV,HKnCr,0,0.9090909090909091,0.9090909090909091
6aEy,6AEY,6AEY,0,0.5,1.0
CqZ3,CQL3,cQz3,0,0.25,1.0
exgs,ExgS,eXgS,0,0.5,1.0
s2KkQ,$2KkQ,$2kKQ,0,0.6,0.8
ln1ICxF,lhlCXF,lhlCXF,0,0.46153846153846156,0.6153846153846154
WGn6,wGn6,wGn6,0,0.75,1.0
DiON51ylQ,DION51Y1Q,DION51Y1Q,0,0.6666666666666666,0.8888888888888888
rzhc,K7C,k7hC,0,0.25,0.5
3u7e,3ue,3ue,0,0.8571428571428571,0.8571428571428571
AeUOlfBg,AeUoLfBg8,AeUoLfBg8,0,0.7058823529411765,0.9411764705882353
koUD,k0uD,k0uD,0,0.5,0.75
xsh6fmv,xsH6fnV,xsH6fnV,0,0.5714285714285714,0.8571428571428571
qq4em6iN,a94em6iN,a94em6iN,0,0.75,0.75
o8ziqH,o8ziqH,o8ziqH,1,1.0,1.0
1mGAp,\mGAp,\mGAp,0,0.8,0.8
MQsDbxdHL,MOSD6xdxH,MqSD6bxH,0,0.5882352941176471,0.8235294117647058
SfgTT3,SFGTT3,SFGTT3,0,0.6666666666666666,1.0
AkFxea,AkFxe,AkFtreaQ,0,0.7142857142857143,0.7142857142857143
iesDGlS,ESDGSL,IESDGSL,0,0.42857142857142855,0.8571428571428571
Aeaz,AEAZ,AEAZ,0,0.25,1.0
6L9Maje,6L9Maje,6L9Maje,1,1.0,1.0
78tNR,784NR,18NR,0,0.6666666666666666,0.6666666666666666
SYozvl5xO,SYoZvrxo,sYoZvrxO,0,0.5882352941176471,0.8235294117647058
vzDqIAvpe,VZq1AVNpe,VZq1AVNpe,0,0.4444444444444444,0.7777777777777778
gLtkxu,gLtktu,gLtkt,0,0.7272727272727273,0.7272727272727273
MQxU6D,MPXU6D,MPXU6D,0,0.6666666666666666,0.8333333333333334
6f3hZ5pO,6f3hZL5pO,6f3hZL5pO,0,0.9411764705882353,0.9411764705882353
oyb7W,ob7W,o4bW,0,0.6666666666666666,0.6666666666666666
GucMwYI5O,GCMwYI5O,GuCMyI50O,0,0.6666666666666666,0.8888888888888888
iMmMk,iMmMk,iMmMk,1,1.0,1.0
hDK4pfk,hDK4pfk,hDK4pfk,1,1.0,1.0
PS3fd3,PS3fd3,ps3d3,0,0.5454545454545454,0.9090909090909091
1bhXGpK1Uv,16hXGpKUV,16h4GKyKUV,0,0.5,0.6
bmdSbFJr,bmYdSbfT,bmSpbTf,0,0.5333333333333333,0.6666666666666666
CpVp,rVp,rVp,0,0.5714285714285714,0.5714285714285714
MTcAyqba,MTCqAVqba,MTCqAVqba,0,0.7058823529411765,0.8235294117647058
s597zC,S5977C,S5977C,0,0.6666666666666666,0.8333333333333334
3Ei2FWxB,3Ei2FWXB,3i2FWXB,0,0.8,0.9333333333333333
srn4DVpN,srhDLvPW,srnADvPw,0,0.5,0.75
7EER,1EeR,1EeR,0,0.5,0.75
u75N,u>5N,u>5N,0,0.75,0.75
2qc7,299,299e,0,0.25,0.25
uZD7eIduX,uZD7eidx,uZD7eidx,0,0.7058823529411765,0.9411764705882353
gnYnbWYss,gNZKvbzYSS,gNKVvbzYSS,0,0.21052631578947367,0.631578947368421
3u7e,3u>e,3u>e,0,0.75,0.75
2tgOv,2TGOV,2TGOV,0,0.4,1.0
