Actual Solution,Predicted Solution,Cross Checked Solution,Result,Similarity,Similarity (Non Case-Sensitive)
Ppdc996b6,ppdc996b6,Pp996b6,0,0.875,0.875
nVhtWY,ntwY,NHTWY,0,0.36363636363636365,0.9090909090909091
WCTKzRA00,WCTKzRA00,WCTKZRA0,0,0.8235294117647058,0.9411764705882353
exgs,exgs,Exgs,0,0.75,1.0
ITD4k07,ITD4K07,ITD4K07,0,0.8571428571428571,1.0
0eWWN,OezWN,OLZWZN,0,0.36363636363636365,0.36363636363636365
OT3FhYKw,OT3^hYkw,OT3hYkW,0,0.6666666666666666,0.9333333333333333
hw7vVb,hw7vlb,hw7vLb,0,0.8333333333333334,0.8333333333333334
LcUvaGa,LcWvQGga,LCWAGa,0,0.46153846153846156,0.7692307692307693
ITD4k07,ITD4KO7,ITD4K07,0,0.8571428571428571,1.0
k4uXNK,K4UXNK,K4UXNK,0,0.6666666666666666,1.0
wYcIjPZG,Wyc1pZLG,WYCLIFZG,0,0.5,0.75
eOclaH,eocloH,ecIOH,0,0.5454545454545454,0.5454545454545454
rzhc,K7C,K2C,0,0.0,0.2857142857142857
5joZDVN,"SVOLDV""",5FOLDY11,0,0.26666666666666666,0.4
JIILSp,jIVSp,JIVSp,0,0.7272727272727273,0.7272727272727273
4vitovy5N,4v.iOL5N,4V1O5N,0,0.4,0.6666666666666666
YsbYNbDW,YSbyNbD,YSDbyNBD,0,0.5,0.875
ZtiJO,ztivo,zti0,0,0.4444444444444444,0.6666666666666666
0r6OInox,0r6OVnot,0r60Vno+,0,0.625,0.625
6FVNu8,6FVNu8,6FUN8,0,0.7272727272727273,0.7272727272727273
0u2mhBU,OUr2wBv,OUTBVU,0,0.3076923076923077,0.46153846153846156
7GXW8ZM,1Gxe4e8z1M,1GX87LM,0,0.5714285714285714,0.5714285714285714
FXuEie9,FXukeie9,FXukie9,0,0.8571428571428571,0.8571428571428571
FxMAR,FxMAR,FMrAR,0,0.8,0.8
xgXOBHWw,xgxOBHwW,XGXBHWW,0,0.5333333333333333,0.9333333333333333
3NVEpzp,3NVErZp,3NVFZPZQ,0,0.4,0.6666666666666666
dFwm6y,d4Wm6Y,dKwVm6Y,0,0.6153846153846154,0.7692307692307693
tUcLG,tuCzG,TUCLG,0,0.6,1.0
0jw1ZgxK,wj^1zgtk,h1ZgkX,0,0.42857142857142855,0.5714285714285714
FJr9Yh,Fv9h,FV9hn,0,0.5454545454545454,0.5454545454545454
J6Zg,J6Z9,J6Z9,0,0.75,0.75
5stvfX,5sTVFfx,5STVFX,0,0.3333333333333333,1.0
lAjO,VJ0,VAJO,0,0.5,0.75
yRSPHnW3,yRSPhW3,YSPHW3,0,0.7142857142857143,0.8571428571428571
j7JA,j7YA,j7YA,0,0.75,0.75
dKXJZXE,oFyZxE,JZE,0,0.6,0.6
CpVp,RVIP,RVIP,0,0.25,0.25
Q57u1up7O,Q57UKI7P7O,Q57UKI7P7O,0,0.5263157894736842,0.7368421052631579
6gwW,6GWW,6GWW,0,0.5,1.0
tUIhl,tUIhp,TU1H9,0,0.2,0.6
vWJTOS,VWTOS,vTOS,0,0.8,0.8
OsZEflkk,OsZeXkVk,OSZK,0,0.3333333333333333,0.6666666666666666
SG494l,SG49AL,SGAGAL,0,0.3333333333333333,0.5
F5Y6,F5Y6,F5Y6,1,1.0,1.0
tUIhl,tUIhq,TUIhP,0,0.6,0.8
h6xuu1sw,h6rUu15w,hotv15w,0,0.4,0.4
z67CtUy,z67CtUy,z67ctUY,0,0.7142857142857143,1.0
w1mi3EQ1,W1m3FQ1,W13EQ1,0,0.7142857142857143,0.8571428571428571
FkA9eg3gD,FkA9xeg38D,FkA%e83&D,0,0.6666666666666666,0.6666666666666666
6IvtUXz8,61TUXZ8,6I7UXYZ8,0,0.625,0.75
ZOlE,zQE,10E,0,0.2857142857142857,0.2857142857142857
YFg5,Y65g,y6g5,0,0.5,0.75
1tZb3BxJo,1yL63BXJO,1763B10,0,0.375,0.375
mMq7EaBHx,mnM9FEABH x,mnM9FEQBHX,0,0.5263157894736842,0.631578947368421
pHIgS,pH1gS,PHGS,0,0.4444444444444444,0.8888888888888888
fqgYZxL,logY>xI,logYX,0,0.3333333333333333,0.5
LmZI,Lm2I,Lm1,0,0.5714285714285714,0.5714285714285714
4vitovy5N,4N1O5N,4V1O5N,0,0.4,0.6666666666666666
wI5ZdO,W5Z0,W5Z0,0,0.4,0.6
AIAkfn,AIAkfn,IAkn,0,0.8,0.8
jCufHpl,iCUfHp1,CUHPD,0,0.3333333333333333,0.6666666666666666
dENv,QENW,QENW,0,0.5,0.5
nBlg2YhAo,hBlsg2Yh0,hBlso2Yh0,0,0.5555555555555556,0.5555555555555556
AL3E,AL3E,AL3E,1,1.0,1.0
Uj5daSb8I,U5dsb8I,U5dsb8I,0,0.75,0.875
voTP,vOTp,NOTP,0,0.5,0.75
MQxU6D,MPXU6D,MXU6D,0,0.7272727272727273,0.9090909090909091
NGAOdLq,NGAGodLq,NGAGodLq,0,0.8,0.9333333333333333
gMKwqry25,gMKWqry25,GMKW9rY25,0,0.5555555555555556,0.8888888888888888
sKptE,SKIPtE,SKPtE,0,0.6,1.0
V0rD,V0XD,V0XD,0,0.75,0.75
eibgGJw,beingGjv,ei8ogGJV,0,0.6666666666666666,0.6666666666666666
78z5Dc,78L5DC,78L5DC,0,0.6666666666666666,0.8333333333333334
ZtiJO,zti0,zti0,0,0.4444444444444444,0.6666666666666666
rKWm,rtWm,RTWm,0,0.5,0.75
ILqxLErt,ALqXyRz,LQXVYR,0,0.14285714285714285,0.5714285714285714
yRlsdrDd,YR^Sdid,YRSIdRd,0,0.4,0.8
MsDp,MSDP,MSDP,0,0.5,1.0
tUascgT,twasc9T,twag9T,0,0.6153846153846154,0.6153846153846154
ME2Ncd23,ME2Ncd23,ME2NWCD23,0,0.7058823529411765,0.9411764705882353
ZTnYSGg3,zTnYsGg3,ZTn'sGy3,0,0.625,0.75
7l3T,73T,73T,0,0.8571428571428571,0.8571428571428571
YKtFOLQY4,ykTFOx@.YA,YKTF0@YA,0,0.47058823529411764,0.5882352941176471
hr1wEK,hrlWEk,hrlwEK,0,0.8333333333333334,0.8333333333333334
CAlHMk,CAHmk,CA7HMK,0,0.6666666666666666,0.8333333333333334
XzTZ,XzTz,XZTZ,0,0.75,1.0
YsbYNbDW,YSbyNBD,YSbyNBD,0,0.5333333333333333,0.9333333333333333
UY2GU,UA2GU,U12GU,0,0.8,0.8
2qc7,299C,29C,0,0.2857142857142857,0.5714285714285714
CAlHMk,CA7HMK,CA7HMK,0,0.6666666666666666,0.8333333333333334
hyL1a,hXL1a,h1a,0,0.75,0.75
L1Qd4X,LPQd4X,LOADAX,0,0.3333333333333333,0.5
SG494l,SG49AL,SGAGAL,0,0.3333333333333333,0.5
eKLJx,eLJx,eKLJx,1,1.0,1.0
k4DizF4yxI,KDzFXYHA,KDZFJXHRV,0,0.21052631578947367,0.5263157894736842
rZINbRpr,r<=NbRPr,R2NBRRr,0,0.13333333333333333,0.6666666666666666
fO4Of,fO4Of,f04Of,0,0.8,0.8
2pL3HG7r,2p<3HG>r,2p<3HG>V,0,0.625,0.625
QDIwZbj,qDIwzbj,QDIWZB j,0,0.6666666666666666,0.9333333333333333
m0llnC,mVnC,mVnC,0,0.6,0.6
09y5e,09Y5E,09Y5E,0,0.6,1.0
0jw1ZgxK,h1ZgXk,h1ZgXk,0,0.42857142857142855,0.7142857142857143
tLoAMQNN6,tLOAMqNN6,LOADNQNO,0,0.47058823529411764,0.5882352941176471
AVp1,Avp<,Avp<,0,0.5,0.75
sKptE,SkptE,SKpTE,0,0.6,1.0
QDIwZbj,QDIwzbJ,QD1WZBj,0,0.5714285714285714,0.8571428571428571
hyL1a,hl1a,h1a,0,0.75,0.75
LJoh3f72Xn,LJohn3&2xn,LJohn3&2xn,0,0.7,0.8
MsDp,MSDp,MSDP,0,0.5,1.0
4kGRe,4KGR,GR4K3E,0,0.36363636363636365,0.5454545454545454
AVp1,AVP,Avp<,0,0.5,0.75
atzdo,&XZ0,&XZ0,0,0.0,0.2222222222222222
SnPKQ7p,SNAP7QP,SNP7Q9P,0,0.42857142857142855,0.7142857142857143
FYHuX,FYHlux,FYHlux,0,0.7272727272727273,0.9090909090909091
OY9VIw,d6v/w,O%VW,0,0.4,0.6
Pu2S,RLs,ru2s,0,0.5,0.75
fRtmmql2T,RMz912T,RMz912T,0,0.375,0.5
