Actual Solution,Predicted Solution,Cross Checked Solution,Result,Similarity,Similarity (Non Case-Sensitive)
OT3FhYKw,OT3^hYkw,OT3AhYkw,0,0.75,0.875
hw7vVb,hw7vlb,kw7vlb,0,0.6666666666666666,0.6666666666666666
LcUvaGa,LcWvQGga,LcwAGa,0,0.6153846153846154,0.7692307692307693
ITD4k07,ITD4KO7,ITD4KO7,0,0.7142857142857143,0.8571428571428571
k4uXNK,K4UXNK,f4UXNK,0,0.6666666666666666,0.8333333333333334
wYcIjPZG,Wyc1pZLG,wyc\\*zLg,0,0.23529411764705882,0.5882352941176471
eOclaH,eocloH,eocldH,0,0.6666666666666666,0.8333333333333334
rzhc,K7C,C,0,0.0,0.4
5joZDVN,"SVOLDV""","SVOZDV""",0,0.42857142857142855,0.5714285714285714
JIILSp,jIVSp,jIVSp,0,0.5454545454545454,0.7272727272727273
4vitovy5N,4v.iOL5N,4ViOL5N,0,0.5,0.75
YsbYNbDW,YSbyNbD,YSbryNbDw,0,0.5882352941176471,0.9411764705882353
ZtiJO,ztivo,ztio,0,0.4444444444444444,0.8888888888888888
0r6OInox,0r6OVnot,0r60Vnot,0,0.625,0.625
6FVNu8,6FVNu8,6FVNU8,0,0.8333333333333334,1.0
0u2mhBU,OUr2wBv,ouAn2BU,0,0.5714285714285714,0.5714285714285714
7GXW8ZM,1Gxe4e8z1M,1Gx=8Zm,0,0.42857142857142855,0.7142857142857143
FXuEie9,FXukeie9,FXukie9,0,0.8571428571428571,0.8571428571428571
FxMAR,FxMAR,FxmAR,0,0.8,1.0
xgXOBHWw,xgxOBHwW,xgxOBHww,0,0.75,1.0
3NVEpzp,3NVErZp,3NVEpZp,0,0.8571428571428571,1.0
dFwm6y,d4Wm6Y,deWmb6y,0,0.6153846153846154,0.7692307692307693
tUcLG,tuCzG,tuCzG,0,0.4,0.8
0jw1ZgxK,wj^1zgtk,ajw^zgxK,0,0.625,0.75
FJr9Yh,Fv9h,Fv9Vh,0,0.5454545454545454,0.5454545454545454
J6Zg,J6Z9,JoZg,0,0.75,0.75
5stvfX,5sTVFfx,SSTVFx,0,0.0,0.8333333333333334
lAjO,VJ0,VAJO,0,0.5,0.75
yRSPHnW3,yRSPhW3,yRSphw3,0,0.5333333333333333,0.9333333333333333
j7JA,j7YA,jJA,0,0.8571428571428571,0.8571428571428571
dKXJZXE,oFyZxE,dfHjzxE,0,0.2857142857142857,0.7142857142857143
CpVp,RVIP,RVP,0,0.2857142857142857,0.5714285714285714
Q57u1up7O,Q57UKI7P7O,Q57UuP7O,0,0.7058823529411765,0.9411764705882353
6gwW,6GWW,6GWw,0,0.5,1.0
tUIhl,tUIhp,tUIhq,0,0.8,0.8
vWJTOS,VWTOS,vWTOS,0,0.9090909090909091,0.9090909090909091
OsZEflkk,OsZeXkVk,OsZefWkk,0,0.75,0.875
SG494l,SG49AL,SGA9AL,0,0.5,0.6666666666666666
F5Y6,F5Y6,F5y6,0,0.75,1.0
tUIhl,tUIhq,tUIhq,0,0.8,0.8
h6xuu1sw,h6rUu15w,hotu41sw,0,0.625,0.625
z67CtUy,z67CtUy,z67cTUy,0,0.7142857142857143,1.0
w1mi3EQ1,W1m3FQ1,Wmi3EQl,0,0.6666666666666666,0.8
FkA9eg3gD,FkA9xeg38D,FkAxeg38D,0,0.7777777777777778,0.7777777777777778
6IvtUXz8,61TUXZ8,ItUXz,0,0.7692307692307693,0.7692307692307693
ZOlE,zQE,lQE,0,0.5714285714285714,0.5714285714285714
YFg5,Y65g,YFg5,1,1.0,1.0
1tZb3BxJo,1yL63BXJO,17L63BXY0,0,0.3333333333333333,0.4444444444444444
mMq7EaBHx,mnM9FEABH x,nM9EaBHx,0,0.7058823529411765,0.7058823529411765
pHIgS,pH1gS,pH1gS,0,0.8,0.8
fqgYZxL,logY>xI,fqsygzxl,0,0.5333333333333333,0.8
LmZI,Lm2I,lm<l,0,0.25,0.5
4vitovy5N,4N1O5N,4ViOL5N,0,0.5,0.75
wI5ZdO,W5Z0,w\15z0,0,0.3333333333333333,0.5
AIAkfn,AIAkfn,AIkfn,0,0.9090909090909091,0.9090909090909091
jCufHpl,iCUfHp1,icUfHp/,0,0.42857142857142855,0.7142857142857143
dENv,QENW,qENw,0,0.5,0.5
nBlg2YhAo,hBlsg2Yh0,nB%g2Yh0,0,0.7058823529411765,0.7058823529411765
AL3E,AL3E,AL3E,1,1.0,1.0
Uj5daSb8I,U5dsb8I,Uj5dasb8I,0,0.8888888888888888,1.0
voTP,vOTp,noTp,0,0.5,0.75
MQxU6D,MPXU6D,MQXU6D,0,0.8333333333333334,1.0
NGAOdLq,NGAGodLq,NG4OdlLq,0,0.8,0.8
gMKwqry25,gMKWqry25,gMKWqry25,0,0.8888888888888888,1.0
sKptE,SKIPtE,SkptE,0,0.6,1.0
V0rD,V0XD,v0rD,0,0.75,1.0
eibgGJw,beingGjv,eingGW,0,0.6153846153846154,0.7692307692307693
78z5Dc,78L5DC,78z5Dc,1,1.0,1.0
ZtiJO,zti0,ztivO,0,0.6,0.8
rKWm,rtWm,rkwm,0,0.5,1.0
ILqxLErt,ALqXyRz,LqxvEr,0,0.7142857142857143,0.7142857142857143
yRlsdrDd,YR^Sdid,YR^S^rDd,0,0.5,0.75
MsDp,MSDP,MSDP,0,0.5,1.0
tUascgT,twasc9T,twasc9T,0,0.7142857142857143,0.7142857142857143
ME2Ncd23,ME2Ncd23,ME2NCcd23,0,0.9411764705882353,0.9411764705882353
ZTnYSGg3,zTnYsGg3,zTm1sGg3,0,0.5,0.75
7l3T,73T,73T,0,0.8571428571428571,0.8571428571428571
YKtFOLQY4,ykTFOx@.YA,YkTFOK@qYA,0,0.42105263157894735,0.7368421052631579
hr1wEK,hrlWEk,hrlWEk,0,0.5,0.8333333333333334
CAlHMk,CAHmk,CAHmk,0,0.7272727272727273,0.9090909090909091
XzTZ,XzTz,XzTz,0,0.75,1.0
YsbYNbDW,YSbyNBD,YsbryNbdW,0,0.7058823529411765,0.9411764705882353
UY2GU,UA2GU,UA2GU,0,0.8,0.8
2qc7,299C,2qc,0,0.8571428571428571,0.8571428571428571
CAlHMk,CA7HMK,CAHmk,0,0.7272727272727273,0.9090909090909091
hyL1a,hXL1a,hXL1a,0,0.8,0.8
L1Qd4X,LPQd4X,LRdaAx,0,0.3333333333333333,0.5
SG494l,SG49AL,SGAG9AL,0,0.46153846153846156,0.6153846153846154
eKLJx,eLJx,eLJx,0,0.8888888888888888,0.8888888888888888
k4DizF4yxI,KDzFXYHA,KADzFXJH,0,0.3333333333333333,0.5555555555555556
rZINbRpr,r<=NbRPr,rzNbRpr,0,0.8,0.9333333333333333
fO4Of,fO4Of,fO4Qf,0,0.8,0.8
2pL3HG7r,2p<3HG>r,2p<3HG>r,0,0.75,0.75
QDIwZbj,qDIwzbj,qDIwZbj,0,0.8571428571428571,1.0
m0llnC,mVnC,moVhc,0,0.18181818181818182,0.36363636363636365
09y5e,09Y5E,OgySe,0,0.4,0.4
0jw1ZgxK,h1ZgXk,ajw^zgXk,0,0.375,0.75
tLoAMQNN6,tLOAMqNN6,LOAMNNo,0,0.625,0.75
AVp1,Avp<,AVP,0,0.5714285714285714,0.8571428571428571
sKptE,SkptE,SkptE,0,0.6,1.0
QDIwZbj,QDIwzbJ,qDIwzbj,0,0.7142857142857143,1.0
hyL1a,hl1a,hXL1a,0,0.8,0.8
LJoh3f72Xn,LJohn3&2xn,Lj0h3fv2xn,0,0.6,0.8
MsDp,MSDp,MSDP,0,0.5,1.0
4kGRe,4KGR,AKGRe,0,0.6,0.8
AVp1,AVP,Avp,0,0.5714285714285714,0.8571428571428571
atzdo,&XZ0,axZd0,0,0.4,0.6
SnPKQ7p,SNAP7QP,smpKQ7p,0,0.5714285714285714,0.8571428571428571
FYHuX,FYHlux,FYHuX,1,1.0,1.0
OY9VIw,d6v/w,o9vw,0,0.4,0.8
Pu2S,RLs,PRS,0,0.5714285714285714,0.5714285714285714
fRtmmql2T,RMz912T,fRwm39k2T,0,0.5555555555555556,0.5555555555555556
