Actual Solution,Predicted Solution,Result,Similarity,Similarity (Non Case-Sensitive)
m8MeY,mm8MeY.,0,0.8333333333333334,0.8333333333333334
vsocisa,KuSCVsae,0,0.26666666666666666,0.4
4z22BN,4.72222B,0,0.5714285714285714,0.5714285714285714
epZf,epZf,1,1.0,1.0
59HaI,9H41,0,0.4444444444444444,0.4444444444444444
SdW5JgVB,4F5JB,0,0.46153846153846156,0.46153846153846156
SNCaS,snes.,0,0.0,0.6
KyWhy,kWhy,0,0.6666666666666666,0.8888888888888888
bEvX,The CAPTCHA text is: bevyX or bEvX.,0,0.20512820512820512,0.20512820512820512
JJCA,JICA.,0,0.6666666666666666,0.6666666666666666
pHtdCyN,pytdCYN,0,0.7142857142857143,0.8571428571428571
MQsDbxdHL,mQSD6xqH,0,0.47058823529411764,0.7058823529411765
vcntkc,tcmc.,0,0.36363636363636365,0.36363636363636365
UhoE,UhoE,1,1.0,1.0
fCdAm,fsofAm,0,0.5454545454545454,0.5454545454545454
uPMVW,PMVW,0,0.8888888888888888,0.8888888888888888
bNIII,bNI/I,0,0.8,0.8
F3IY,F3W.,0,0.5,0.5
pHgsG,HgSG.,0,0.6,0.8
pIDjAHF,9DIHFJF,0,0.42857142857142855,0.42857142857142855
qKwiL4,Angela.,0,0.0,0.15384615384615385
LE80i,lf80j,0,0.4,0.6
cOFJsra,Cofjsra,0,0.42857142857142855,1.0
YZSR,HzsR,0,0.25,0.75
bKIzC9,bAVZC9,0,0.5,0.6666666666666666
aofm,0fm,0,0.5714285714285714,0.5714285714285714
FPXP,Evidence Provided:* The CAPTCHA text is written in a stylized font with a line through it making it difficult to read.* The text appears to be a combination of letters and symbols.* The text is written in a blue color on a white background.Solution:ERDKP.,0,0.015444015444015444,0.007722007722007722
HO0Ep9,HOOEP9.,0,0.6153846153846154,0.7692307692307693
CbKnS,The CAPTCHA text is: obkns.,0,0.1875,0.3125
RcWW,5dhJ,0,0.0,0.0
u0TJiQQU,Ou7Jiou,0,0.4,0.5333333333333333
bwxc,bw+c,0,0.75,0.75
oiWUuER,Oiwuer.,0,0.2857142857142857,0.8571428571428571
xyJdd5Ktp,rYJdW5Ktp,0,0.6666666666666666,0.7777777777777778
DQDINbiLyW,Qpgrfpcbiklw,0,0.2727272727272727,0.45454545454545453
YmROUl,ympoul,0,0.3333333333333333,0.8333333333333334
3JQX,The CAPTCHA text is: 3Jdx.,0,0.13333333333333333,0.2
FN6Ztm9Q,LGZDm90Q,0,0.5,0.5
5O994gFz,s09gaf17,0,0.25,0.375
CBFc42,CBFCA2,0,0.6666666666666666,0.8333333333333334
kAdge1k,kAdgelk.,0,0.8,0.8
un4uZ,un4uZ,1,1.0,1.0
wMYf3aA8r,The extracted CAPTCHA text is: wMYr3aAgr.,0,0.28,0.28
WpAH,woah,0,0.0,0.75
6VpYGj,6vpygj,0,0.5,1.0
yKKz4jmb,lyk24mb,0,0.5333333333333333,0.6666666666666666
uNKCC,rJytBuM9HjC.,0,0.23529411764705882,0.23529411764705882
mSZTAw93,mZAw9G,0,0.7142857142857143,0.7142857142857143
jOB4,jOB4,1,1.0,1.0
CvPjq,"The CAPTCHA text is ""Cpp9"".",0,0.125,0.125
pjiP0kXJ,r3s1d9exe.,0,0.0,0.1111111111111111
FgHt6RvdR,fghqrvor,0,0.23529411764705882,0.7058823529411765
9vmuy7,rmuy7.,0,0.6666666666666666,0.6666666666666666
BEAB,7Q4D,0,0.0,0.0
sLFUx13,1mpzZN.,0,0.14285714285714285,0.14285714285714285
5BfpFl,BfpF,0,0.8,0.8
rzoaZ,RzOAz,0,0.2,1.0
8RZb4V78,8RZb4V78,1,1.0,1.0
A1wqRYLZ8K,AJMQKN,0,0.25,0.375
FXT5,fxt5,0,0.25,1.0
8JFuFjlMJw,8JFuFiMJw,0,0.8421052631578947,0.8421052631578947
Ha9d,The CAPTCHA text is: gdy.,0,0.13793103448275862,0.20689655172413793
X8x0,x8X0.,0,0.4444444444444444,0.8888888888888888
kSlJo,k89ojNo2Iwe5xVin5foAQ Q6 2.,0,0.125,0.1875
FBAP,Frapap.,0,0.18181818181818182,0.5454545454545454
T3cLX,CJPX IX.,0,0.15384615384615385,0.3076923076923077
BzkcsXFr,5r7p4xgw,0,0.125,0.125
CPBQ,ord,0,0.0,0.0
